,name,years,reportType,startBalance,receipts,expenditures,endBalance,filed
338,Stephen J. Murphy,2017,Bank Report,"$4,091.60",$0.00,$599.84,"$3,491.76",1/17/2017
339,Stephen J. Murphy,2016,Bank Report,"$1,291.60","$2,850.00",$50.00,"$4,091.60",1/3/2017
340,Stephen J. Murphy,2016,Bank Report,$791.60,$500.00,$0.00,"$1,291.60",12/16/2016
341,Stephen J. Murphy,2016,Bank Report,"$1,309.50","$1,000.00","$1,517.90",$791.60,12/2/2016
342,Stephen J. Murphy,2016,Bank Report,"$1,380.33","$3,250.00","$3,320.83","$1,309.50",11/16/2016
343,Stephen J. Murphy,2016,Bank Report,"$7,045.31","$2,375.00","$8,039.98","$1,380.33",11/2/2016
344,Stephen J. Murphy,2016,Bank Report,"$3,796.83","$11,707.48","$8,459.00","$7,045.31",10/17/2016
345,Stephen J. Murphy,2016,Bank Report,"$6,015.39","$2,175.00","$4,393.56","$3,796.83",10/3/2016
346,Stephen J. Murphy,2016,Bank Report,"$38,585.63","$7,031.40","$39,601.64","$6,015.39",9/16/2016
347,Stephen J. Murphy,2016,Bank Report,"$40,977.06","$6,593.90","$8,985.33","$38,585.63",9/2/2016
348,Stephen J. Murphy,2016,Bank Report,"$25,573.21","$18,860.25","$3,456.40","$40,977.06",8/16/2016
349,Stephen J. Murphy,2016,Bank Report,"$20,656.60","$6,625.00","$1,708.39","$25,573.21",8/1/2016
350,Stephen J. Murphy,2016,Bank Report,"$18,667.14","$4,950.00","$2,960.54","$20,656.60",7/18/2016
351,Stephen J. Murphy,2016,Bank Report,"$19,328.11","$7,428.25","$8,089.22","$18,667.14",7/5/2016
352,Stephen J. Murphy,2016,Bank Report,"$16,860.64","$4,925.00","$2,457.53","$19,328.11",6/16/2016
353,Stephen J. Murphy,2016,Bank Report,"$5,852.12","$13,325.00","$2,316.48","$16,860.64",6/3/2016
354,Stephen J. Murphy,2016,Bank Report,"$6,167.53","$4,870.00","$5,185.41","$5,852.12",5/17/2016
355,Stephen J. Murphy,2016,Bank Report,"$6,882.53",$675.00,"$1,390.00","$6,167.53",5/4/2016
356,Stephen J. Murphy,2016,Bank Report,"$17,606.55",$0.00,"$10,724.02","$6,882.53",4/18/2016
357,Stephen J. Murphy,2016,Bank Report,"$18,031.55",$0.00,$425.00,"$17,606.55",4/4/2016
358,Stephen J. Murphy,2016,Bank Report,"$20,196.63",$0.00,"$2,165.08","$18,031.55",3/17/2016
359,Stephen J. Murphy,2016,Bank Report,,$0.00,$921.00,"$20,196.63",3/2/2016
360,Stephen J. Murphy,2016,Bank Report,,"$1,025.00","$2,161.10","$21,117.63",2/16/2016
361,Stephen J. Murphy,2016,Bank Report,,$0.00,"$2,938.15","$22,253.73",2/1/2016
362,Stephen J. Murphy,2016,Bank Report,,"$5,860.00","$2,555.24","$25,191.88",1/19/2016
363,Stephen J. Murphy,2015,Bank Report,,"$4,225.00","$1,092.00","$21,887.12",1/5/2016
364,Stephen J. Murphy,2015,Bank Report,,"$2,109.94","$4,713.10","$18,754.12",12/18/2015
365,Stephen J. Murphy,2015,Bank Report,,$678.80,"$1,603.26","$21,357.28",12/2/2015
366,Stephen J. Murphy,2015,Bank Report,,"$6,620.00","$9,880.91","$22,281.74",11/18/2015
367,Stephen J. Murphy,2015,Bank Report,,"$39,029.34","$55,339.14","$25,542.65",11/5/2015
368,Stephen J. Murphy,2015,Bank Report,,"$14,295.00","$15,022.24","$41,852.45",10/19/2015
369,Stephen J. Murphy,2015,Bank Report,"$21,117.63",$700.00,$840.00,"$42,579.69",10/2/2015
370,Stephen J. Murphy,2015,Bank Report,"$22,253.73","$2,200.00","$2,348.16","$42,719.69",9/17/2015
371,Stephen J. Murphy,2015,Bank Report,"$25,191.88","$5,830.00","$2,482.74","$42,867.85",9/2/2015
372,Stephen J. Murphy,2015,Bank Report,"$21,887.12",$0.00,"$1,976.21","$39,520.59",8/18/2015
373,Stephen J. Murphy,2015,Bank Report,"$18,754.12",$0.00,"$2,000.00","$41,496.80",8/3/2015
374,Stephen J. Murphy,2015,Bank Report,"$21,357.28","$1,325.00","$4,537.18","$43,496.80",7/17/2015
375,Stephen J. Murphy,2015,Bank Report,"$22,281.74","$14,018.00","$1,874.08","$46,708.98",7/4/2015
376,Stephen J. Murphy,2015,Bank Report,"$25,542.65","$4,620.00","$5,325.38","$34,565.06",6/16/2015
377,Stephen J. Murphy,2015,Bank Report,"$41,852.45","$2,445.00","$2,119.04","$35,270.44",6/2/2015
378,Stephen J. Murphy,2015,Bank Report,"$42,579.69","$3,210.00","$3,278.30","$34,944.48",5/18/2015
379,Stephen J. Murphy,2015,Bank Report,"$42,719.69",$400.00,$250.00,"$27,435.04",5/5/2015
380,Stephen J. Murphy,2015,Bank Report,"$42,867.85","$13,985.00","$4,419.63","$35,012.78",5/4/2015
381,Stephen J. Murphy,2015,Bank Report,"$39,520.59",$0.00,"$1,987.63","$25,447.41",4/17/2015
382,Stephen J. Murphy,2015,Bank Report,"$41,496.80",$0.00,"$3,972.28","$27,285.04",3/16/2015
383,Stephen J. Murphy,2015,Bank Report,"$43,496.80",$0.00,"$4,485.00","$31,257.32",3/3/2015
384,Stephen J. Murphy,2015,Bank Report,"$46,708.98",$705.00,$982.12,"$35,742.32",2/17/2015
385,Stephen J. Murphy,2015,Bank Report,"$34,565.06",$0.00,$50.00,"$36,019.44",2/4/2015
386,Stephen J. Murphy,2015,Bank Report,"$35,270.44",$0.00,"$3,131.41","$36,069.44",1/29/2015
387,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$34,944.48","$3,055.00","$2,326.66","$39,200.85",1/2/2015
388,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$35,012.78",$270.00,"$4,315.22","$38,472.51",12/17/2014
389,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$27,285.04",$0.00,$250.00,"$42,517.73",12/1/2014
390,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$25,447.41","$2,370.00","$6,345.00","$42,767.73",11/17/2014
391,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$27,435.04","$5,345.00","$1,122.12","$46,742.73",11/3/2014
392,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$31,257.32","$1,430.00","$2,211.64","$42,519.85",10/17/2014
393,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$35,742.32","$3,250.00","$2,400.00","$43,301.49",10/2/2014
394,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$36,019.44","$14,164.84","$4,296.00","$42,451.49",9/17/2014
395,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$36,069.44",$0.00,"$2,201.18","$32,582.65",9/2/2014
396,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$39,200.85",$0.00,"$2,284.89","$34,783.83",8/18/2014
397,Stephen J. Murphy,2014,Bank Report (Days 16-End),"$38,472.51",$0.00,"$2,659.55","$37,068.72",8/4/2014
398,Stephen J. Murphy,2014,Bank Report (Days 1-15),"$42,517.73",$0.00,"$3,314.79","$39,728.27",7/16/2014
399,Stephen J. Murphy,2014,Bank Report (Entire Month),"$42,767.73",$520.00,$330.00,"$43,043.06",7/1/2014
400,Stephen J. Murphy,2014,Bank Report (Entire Month),"$46,742.73",$825.00,"$6,840.53","$42,853.06",6/2/2014
401,Stephen J. Murphy,2014,Bank Report (Entire Month),"$42,519.85","$3,700.00","$2,792.99","$48,868.59",5/1/2014
402,Stephen J. Murphy,2014,Bank Report (Entire Month),"$43,301.49","$13,849.00","$6,967.03","$47,961.58",4/1/2014
403,Stephen J. Murphy,2014,Bank Report (Entire Month),"$42,451.49","$2,200.00","$2,638.57","$41,079.61",3/3/2014
404,Stephen J. Murphy,2014,Bank Report (Entire Month),"$32,582.65",$450.00,"$7,345.15","$41,518.18",2/3/2014
405,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$34,783.83","$14,390.00","$5,327.35","$48,413.33",1/2/2014
406,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$37,068.72","$1,040.00","$22,270.69","$39,350.68",12/16/2013
407,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$39,728.27","$2,450.00",$164.25,"$60,581.37",12/2/2013
408,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$43,043.06","$6,800.00","$15,361.04","$58,295.62",11/19/2013
409,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$42,853.06","$24,300.00","$50,609.05","$66,856.66",11/4/2013
410,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$48,868.59","$10,950.00","$13,045.57","$93,165.71",10/17/2013
411,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$47,961.58","$7,775.00","$16,989.62","$95,261.28",10/2/2013
412,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$41,079.61","$8,260.00","$3,255.18","$104,475.90",9/16/2013
413,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$41,518.18","$2,837.00","$5,199.51","$99,471.08",9/3/2013
414,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$48,413.33","$4,925.00","$4,751.85","$101,833.59",8/16/2013
415,Stephen J. Murphy,2013,Bank Report (Days 16-End),"$39,350.68","$2,950.85","$1,950.85","$101,660.44",8/1/2013
416,Stephen J. Murphy,2013,Bank Report (Days 1-15),"$60,581.37","$3,550.00","$11,312.77","$100,660.44",7/16/2013
417,Stephen J. Murphy,2013,Bank Report (Entire Month),"$58,295.62","$30,278.00","$9,906.62","$108,423.21",7/2/2013
418,Stephen J. Murphy,2013,Bank Report (Entire Month),"$66,856.66","$3,175.00","$10,906.74","$88,051.83",6/3/2013
419,Stephen J. Murphy,2013,Bank Report (Entire Month),,"$11,450.00","$5,017.56","$95,783.57",5/2/2013
420,Stephen J. Murphy,2013,Bank Report (Entire Month),,"$17,991.00","$7,177.87","$89,351.13",4/2/2013
421,Stephen J. Murphy,2013,Bank Report (Entire Month),,"$1,450.00","$3,602.69","$78,538.00",3/1/2013
422,Stephen J. Murphy,2013,Bank Report (Entire Month),,"$1,500.00","$4,488.76","$80,690.69",2/1/2013
423,Stephen J. Murphy,2012,Bank Report (Days 16-End),,"$26,230.00",$700.00,"$83,679.45",1/2/2013
424,Stephen J. Murphy,2012,Bank Report (Days 1-15),,"$6,200.00","$6,801.30","$58,149.45",12/17/2012
425,Stephen J. Murphy,2012,Bank Report (Days 16-End),,"$3,050.00",$500.00,"$58,750.75",12/4/2012
426,Stephen J. Murphy,2012,Bank Report (Days 1-15),,"$2,200.00","$6,677.54","$56,200.75",11/19/2012
427,Stephen J. Murphy,2012,Bank Report (Days 16-End),,"$5,425.00",$760.00,"$60,678.29",11/1/2012
428,Stephen J. Murphy,2012,Bank Report (Days 1-15),,"$2,000.00","$3,097.89","$56,013.29",10/17/2012
429,Stephen J. Murphy,2012,Bank Report (Days 16-End),"$93,165.71",$0.00,$0.00,"$57,111.18",10/1/2012
430,Stephen J. Murphy,2012,Bank Report (Days 1-15),"$95,261.28",$625.00,"$1,957.00","$57,111.18",9/17/2012
431,Stephen J. Murphy,2012,Bank Report (Days 16-End),"$104,475.90",$0.00,$765.00,"$58,443.18",9/5/2012
432,Stephen J. Murphy,2012,Bank Report (Days 1-15),"$99,471.08",$800.00,"$8,294.54","$59,208.18",8/16/2012
433,Stephen J. Murphy,2012,Bank Report (Days 16-End),"$101,833.59",$425.00,$950.00,"$66,702.72",8/1/2012
434,Stephen J. Murphy,2012,Bank Report (Days 1-15),"$101,660.44","$5,870.00","$3,040.83","$67,227.72",7/16/2012
435,Stephen J. Murphy,2012,Bank Report (Entire Month),"$100,660.44","$27,620.00","$5,822.52","$64,398.55",7/2/2012
436,Stephen J. Murphy,2012,Bank Report (Entire Month),"$108,423.21","$5,065.00","$4,917.46","$42,601.07",6/4/2012
437,Stephen J. Murphy,2012,Bank Report (Entire Month),"$88,051.83","$1,575.00","$4,364.92","$42,453.53",5/1/2012
438,Stephen J. Murphy,2012,Bank Report (Entire Month),"$95,783.57","$21,768.00","$6,474.44","$45,243.45",4/4/2012
439,Stephen J. Murphy,2012,Bank Report (Entire Month),"$89,351.13","$2,550.00","$4,147.57","$29,949.89",3/2/2012
440,Stephen J. Murphy,2012,Bank Report (Entire Month),"$78,538.00",$0.00,"$2,577.58","$31,547.46",2/1/2012
441,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$80,690.69","$1,000.00","$7,144.34","$34,125.04",1/3/2012
442,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$83,679.45",$540.00,"$3,459.45","$40,269.38",12/19/2011
443,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$58,149.45",$925.00,"$13,722.51","$43,188.83",12/2/2011
444,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$58,750.75","$18,345.00","$15,930.38","$55,986.34",11/17/2011
445,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$56,200.75","$40,434.00","$54,878.42","$53,571.72",11/1/2011
446,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$60,678.29","$14,985.00","$4,382.99","$68,016.14",10/18/2011
447,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$56,013.29","$19,970.00","$11,129.90","$57,414.13",10/4/2011
448,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$57,111.18","$1,475.00","$2,071.23","$48,574.03",9/16/2011
449,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$57,111.18","$3,975.00","$2,974.06","$49,170.26",9/2/2011
450,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$58,443.18","$9,725.00","$3,146.01","$48,169.32",8/16/2011
451,Stephen J. Murphy,2011,Bank Report (Days 16-End),"$59,208.18",$0.00,$538.30,"$41,590.33",8/1/2011
452,Stephen J. Murphy,2011,Bank Report (Days 1-15),"$66,702.72","$5,200.00","$8,708.17","$42,128.63",7/19/2011
453,Stephen J. Murphy,2011,Bank Report (Entire Month),"$67,227.72","$29,420.00","$2,765.96","$45,636.80",7/1/2011
454,Stephen J. Murphy,2011,Bank Report (Entire Month),"$64,398.55","$5,250.00","$4,533.90","$18,982.76",6/1/2011
455,Stephen J. Murphy,2011,Bank Report (Entire Month),"$42,601.07","$2,375.00","$4,783.71","$18,266.66",5/3/2011
456,Stephen J. Murphy,2011,Bank Report (Entire Month),"$42,453.53","$31,490.00","$14,187.24","$20,675.37",4/4/2011
457,Stephen J. Murphy,2011,Bank Report (Entire Month),"$45,243.45","$2,735.00","$1,298.24","$3,372.61",3/1/2011
458,Stephen J. Murphy,2011,Bank Report (Entire Month),"$29,949.89",$500.00,"$7,522.47","$1,935.85",2/2/2011
459,Stephen J. Murphy,2010,Bank Report (Days 16-End),"$31,547.46","$12,250.00","$4,380.00","$8,958.32",1/4/2011
